index,antecedents,consequents,support,confidence,lift
2710,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible'})",0.1282051282051282,0.2941176470588235,1.4338235294117645
1936,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_College or University'})",0.1282051282051282,0.2941176470588235,1.2074303405572753
559,frozenset({'Features_Internet unavailability'}),"frozenset({'Features_Mobile phone', 'Features_College or University'})",0.1794871794871795,0.29166666666666663,1.1375
565,frozenset({'Features_Internet unavailability'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.1794871794871795,0.29166666666666663,1.034090909090909
1830,frozenset({'Features_Internet unavailability'}),"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.1794871794871795,0.29166666666666663,1.1375
1685,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})",0.11538461538461539,0.2903225806451613,1.5096774193548388
3467,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.11538461538461539,0.2903225806451613,1.8870967741935485
4048,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.11538461538461539,0.2903225806451613,1.5096774193548388
3439,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.11538461538461539,0.2903225806451613,1.3320683111954459
3221,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.11538461538461539,0.2903225806451613,1.741935483870968
2639,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Mobile phone', 'Features_Recorded lectures made daily schedule flexible'})",0.11538461538461539,0.2903225806451613,1.6175115207373274
2030,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Mobile phone', 'Features_College or University'})",0.11538461538461539,0.2903225806451613,1.1322580645161293
3112,"frozenset({'Features_College or University', 'Features_4'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.2903225806451613,1.3320683111954459
1140,"frozenset({'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.2903225806451613,1.3320683111954459
3141,"frozenset({'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.11538461538461539,0.2903225806451613,1.6175115207373274
1126,"frozenset({'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.2903225806451613,1.4153225806451615
4231,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.2903225806451613,1.8870967741935485
3025,"frozenset({'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.11538461538461539,0.2903225806451613,1.1322580645161293
2651,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible'})",0.11538461538461539,0.2903225806451613,1.4153225806451615
3511,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.11538461538461539,0.2903225806451613,1.1322580645161293
3846,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.11538461538461539,0.2903225806451613,1.1918505942275044
3334,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})",0.11538461538461539,0.2903225806451613,1.741935483870968
3642,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.14102564102564102,0.2894736842105263,1.5052631578947369
2165,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.2894736842105263,1.0263157894736843
2615,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.2894736842105263,1.328173374613003
357,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.14102564102564102,0.2894736842105263,1.2543859649122806
879,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Internet unavailability'})",0.14102564102564102,0.2894736842105263,1.411184210526316
3932,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.14102564102564102,0.2894736842105263,1.0751879699248121
1117,frozenset({'Features_Regularly or most often'}),"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.14102564102564102,0.2894736842105263,1.2543859649122806
481,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Mobile phone', 'Features_College or University'})",0.15384615384615385,0.28571428571428575,1.1142857142857145
1304,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Regularly or most often', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.15384615384615385,0.28571428571428575,1.2380952380952381
1796,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.15384615384615385,0.28571428571428575,1.1142857142857145
2672,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Internet unavailability', 'Features_Power cuts'})",0.15384615384615385,0.28571428571428575,1.012987012987013
712,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.15384615384615385,0.28571428571428575,1.1142857142857145
1703,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",0.15384615384615385,0.28571428571428575,1.392857142857143
3588,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.15384615384615385,0.28571428571428575,1.3109243697478994
2432,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.15384615384615385,0.28571428571428575,1.4857142857142858
1697,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})",0.15384615384615385,0.28571428571428575,1.4857142857142858
1960,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_College or University'})",0.15384615384615385,0.28571428571428575,1.1729323308270678
2481,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.15384615384615385,0.28571428571428575,1.012987012987013
1292,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.15384615384615385,0.28571428571428575,1.012987012987013
1289,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.15384615384615385,0.28571428571428575,1.012987012987013
2540,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Regularly or most often'})",0.15384615384615385,0.28571428571428575,1.0612244897959187
248,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.15384615384615385,0.28571428571428575,1.2380952380952381
3604,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University'})",0.10256410256410256,0.2857142857142857,1.238095238095238
511,frozenset({'Features_Laptop/ Tablet'}),"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_College or University'})",0.1794871794871795,0.2857142857142857,1.1729323308270676
79,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),0.20512820512820512,0.2857142857142857,1.0129870129870129
3382,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",0.10256410256410256,0.2857142857142857,1.1142857142857143
1910,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.10256410256410256,0.2857142857142857,1.0129870129870129
4281,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Internet unavailability', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.857142857142857
387,frozenset({'Features_College or University'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",0.23076923076923078,0.2857142857142857,1.1142857142857143
439,frozenset({'Features_Recorded lectures made daily schedule flexible'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",0.20512820512820512,0.2857142857142857,1.1142857142857143
2403,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Mobile phone', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10256410256410256,0.2857142857142857,1.3928571428571428
2394,frozenset({'Features_Laptop/ Tablet'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.1794871794871795,0.2857142857142857,1.1142857142857143
4270,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.5918367346938775
3746,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.3109243697478992
328,frozenset({'Features_Laptop/ Tablet'}),"frozenset({'Features_4', 'Features_Power cuts'})",0.1794871794871795,0.2857142857142857,1.1142857142857143
2499,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Internet unavailability'})",0.10256410256410256,0.2857142857142857,1.3928571428571428
3764,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})",0.10256410256410256,0.2857142857142857,1.1142857142857143
3654,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.1142857142857143
322,frozenset({'Features_Laptop/ Tablet'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.1794871794871795,0.2857142857142857,1.238095238095238
296,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_4', 'Features_Power cuts'})",0.20512820512820512,0.2857142857142857,1.1142857142857143
538,frozenset({'Features_College or University'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.23076923076923078,0.2857142857142857,1.0129870129870129
2163,frozenset({'Features_Recorded lectures made daily schedule flexible'}),"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.20512820512820512,0.2857142857142857,1.0129870129870129
3866,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10256410256410256,0.2857142857142857,1.0129870129870129
290,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.20512820512820512,0.2857142857142857,1.238095238095238
1820,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.20512820512820512,0.2857142857142857,1.1142857142857143
3972,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.0129870129870129
3741,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.10256410256410256,0.2857142857142857,1.5918367346938775
656,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.20512820512820512,0.2857142857142857,1.1729323308270676
1079,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.20512820512820512,0.2857142857142857,1.238095238095238
773,frozenset({'Features_Laptop/ Tablet'}),"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible'})",0.1794871794871795,0.2857142857142857,1.238095238095238
190,frozenset({'Features_College or University'}),"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.23076923076923078,0.2857142857142857,1.0129870129870129
4072,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})",0.10256410256410256,0.2857142857142857,2.0259740259740258
1981,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_College or University'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),0.10256410256410256,0.2857142857142857,1.0129870129870129
2006,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible'})",0.14102564102564102,0.28205128205128205,1.222222222222222
1086,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.14102564102564102,0.28205128205128205,1.0
1617,"frozenset({'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",0.14102564102564102,0.28205128205128205,1.1
3168,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.14102564102564102,0.28205128205128205,1.0
1220,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_4', 'Features_Power cuts'})",0.14102564102564102,0.28205128205128205,1.1
3929,"frozenset({'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.14102564102564102,0.28205128205128205,1.1
1839,"frozenset({'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.14102564102564102,0.28205128205128205,1.1578947368421053
2966,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.14102564102564102,0.28205128205128205,1.1
181,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_4', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.096875
1737,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.2904411764705883
169,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Internet unavailability', 'Features_4'})",0.11538461538461539,0.28125,1.1546052631578947
1681,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_College or University', 'Features_Recorded lectures made daily schedule flexible', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.1546052631578947
3322,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Internet unavailability', 'Features_Attended but not very regular'})",0.11538461538461539,0.28125,1.1546052631578947
3429,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Internet unavailability'})",0.11538461538461539,0.28125,1.37109375
3343,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Internet unavailability'})",0.11538461538461539,0.28125,1.096875
3019,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Regularly or most often', 'Features_4'})",0.11538461538461539,0.28125,1.0446428571428572
1723,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.096875
1655,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.2904411764705883
429,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Power cuts'})",0.11538461538461539,0.28125,1.5669642857142858
1662,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University'})","frozenset({'Features_Laptop/ Tablet', 'Features_Attended but not very regular'})",0.15384615384615385,0.27906976744186046,1.145654834761322
1959,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.15384615384615385,0.27906976744186046,1.3604651162790697
1060,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet'})","frozenset({'Features_4', 'Features_Attended but not very regular'})",0.1282051282051282,0.27777777777777773,1.3541666666666665
1081,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Internet unavailability', 'Features_4'})",0.1282051282051282,0.27777777777777773,1.1403508771929822
3538,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})",0.1282051282051282,0.27777777777777773,1.2745098039215683
1882,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.1282051282051282,0.27777777777777773,1.0833333333333333
2835,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_Regularly or most often', 'Features_Power cuts'})",0.1282051282051282,0.27777777777777773,1.3541666666666665
4104,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.1282051282051282,0.27777777777777773,1.5476190476190474
3673,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.1282051282051282,0.27777777777777773,1.0833333333333333
3900,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Power cuts'})",0.1282051282051282,0.27777777777777773,1.0833333333333333
2996,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.1282051282051282,0.27777777777777773,1.3541666666666665
2521,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.1282051282051282,0.27777777777777773,1.5476190476190474
4134,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.1282051282051282,0.27777777777777773,1.0833333333333333
2073,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.16666666666666666,0.2765957446808511,1.0787234042553193
3408,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University'})","frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.16666666666666666,0.2765957446808511,1.2690863579474343
1586,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})",0.16666666666666666,0.2765957446808511,1.4382978723404256
